t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
241.812,3820.18,3716.02,167371,167371,167371,1,NaN,NaN,0.00250114,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00122628
245.824,3817.68,3713.89,166527,166527,166527,1,NaN,NaN,0.0025052,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00122805
249.857,3815.18,3711.75,165687,165687,165687,1,NaN,NaN,0.00250928,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00122983
253.91,3812.69,3709.6,164852,164852,164852,1,NaN,NaN,0.00251337,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00123162
257.984,3810.19,3707.46,164020,164020,164020,1,NaN,NaN,0.00251746,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00123341
262.078,3807.69,3705.32,163192,163192,163192,1,NaN,NaN,0.00252156,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00123521
266.193,3805.19,3703.17,162369,162369,162369,1,NaN,NaN,0.00252568,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00123701
270.329,3802.7,3701.03,161549,161549,161549,1,NaN,NaN,0.0025298,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00123882
274.486,3800.2,3698.88,160733,160733,160733,1,NaN,NaN,0.00253393,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00124064
278.664,3797.7,3696.73,159921,159921,159921,1,NaN,NaN,0.00253807,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00124246
282.864,3795.2,3694.58,159113,159113,159113,1,NaN,NaN,0.00254222,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00124428
287.084,3792.71,3692.43,158309,158309,158309,1,NaN,NaN,0.00254638,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00124612
291.326,3790.21,3690.28,157508,157508,157508,1,NaN,NaN,0.00255054,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00124795
295.59,3787.71,3688.12,156712,156712,156712,1,NaN,NaN,0.00255472,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.0012498
299.875,3785.22,3685.97,155920,155920,155920,1,NaN,NaN,0.00255891,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00125165
304.182,3782.72,3683.81,155131,155131,155131,1,NaN,NaN,0.0025631,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00125351
308.511,3780.22,3681.66,154346,154346,154346,1,NaN,NaN,0.00256731,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00125537
312.862,3777.72,3679.5,153565,153565,153565,1,NaN,NaN,0.00257152,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00125724
317.236,3775.23,3677.34,152787,152787,152787,1,NaN,NaN,0.00257575,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00125911
321.631,3772.73,3675.18,152014,152014,152014,1,NaN,NaN,0.00257998,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00126099
